,ts,Ax,Ay,Az
48631,486.319,0.78125,0.0,0.0
48632,486.329,0.78125,0.0,0.0
48633,486.339,0.78125,0.0,0.0
48634,486.349,0.78125,0.0,0.0
48635,486.359,1.5625,0.0,0.0
48636,486.369,0.78125,0.0,0.0
48637,486.379,0.78125,0.0,0.0
48638,486.389,0.78125,0.0,0.0
48639,486.399,0.78125,0.0,0.0
48640,486.409,0.78125,0.0,0.0
48641,486.419,1.5625,0.0,0.0
48642,486.429,0.78125,0.0,0.0
48643,486.439,0.78125,0.0,0.0
48644,486.449,0.78125,0.0,0.0
48645,486.459,0.78125,0.0,0.0
48646,486.469,0.78125,0.0,0.0
48647,486.479,0.78125,0.0,0.0
48648,486.489,0.78125,0.0,0.0
48649,486.499,0.78125,0.0,0.0
48650,486.509,1.5625,0.0,0.0
48651,486.519,0.78125,0.0,0.0
48652,486.529,0.78125,0.0,0.0
48653,486.539,1.5625,0.0,0.0
48654,486.549,0.78125,0.0,0.0
48655,486.559,1.5625,0.0,0.0
48656,486.569,0.78125,0.0,0.0
48657,486.579,1.5625,0.0,0.0
48658,486.589,0.78125,0.0,0.0
48659,486.599,0.78125,0.0,0.0
48660,486.609,1.5625,0.0,0.0
48661,486.619,0.78125,0.0,0.0
48662,486.629,0.78125,0.0,0.0
48663,486.639,0.78125,0.0,0.0
48664,486.649,0.78125,0.0,0.0
48665,486.659,0.78125,0.0,0.0
48666,486.669,1.5625,0.0,0.0
48667,486.679,0.78125,0.0,0.0
48668,486.689,0.78125,0.0,0.0
48669,486.699,0.78125,0.0,0.0
48670,486.709,1.5625,0.0,0.0
48671,486.719,0.78125,0.0,0.0
48672,486.729,0.78125,0.0,0.0
48673,486.739,1.5625,0.0,0.0
48674,486.749,1.5625,0.0,0.0
48675,486.759,0.78125,0.0,0.0
48676,486.769,1.5625,0.0,0.0
48677,486.779,1.5625,0.0,0.0
48678,486.789,1.5625,0.0,0.0
48679,486.799,1.5625,0.0,0.0
48680,486.809,0.78125,0.0,0.0
48681,486.819,0.78125,0.0,0.0
48682,486.829,0.78125,0.0,0.0
48683,486.839,0.78125,0.0,0.0
48684,486.849,0.78125,0.0,0.0
48685,486.859,0.78125,0.0,0.0
48686,486.869,1.5625,0.0,0.0
48687,486.879,1.5625,0.0,0.0
48688,486.889,0.78125,0.0,0.0
48689,486.899,0.78125,0.0,0.0
48690,486.909,0.78125,0.0,0.0
48691,486.919,0.78125,0.0,0.0
48692,486.929,1.5625,0.0,0.0
48693,486.939,1.5625,0.0,0.0
48694,486.949,1.5625,0.0,0.0
48695,486.959,0.78125,0.0,0.0
48696,486.969,1.5625,0.0,0.0
48697,486.979,0.78125,0.0,0.0
48698,486.989,0.78125,0.0,0.0
48699,486.999,1.5625,0.0,0.0
48700,487.009,0.78125,0.0,0.0
48701,487.019,1.5625,0.0,0.0
48702,487.029,0.78125,0.0,0.0
48703,487.039,0.78125,0.0,0.0
48704,487.049,0.78125,0.0,0.0
48705,487.059,1.5625,0.0,0.0
48706,487.069,0.78125,0.0,0.0
48707,487.079,1.5625,0.0,0.0
48708,487.089,1.5625,0.0,0.0
48709,487.099,1.5625,0.0,0.0
48710,487.109,0.78125,0.0,0.0
48711,487.119,0.78125,0.0,0.0
48712,487.129,0.78125,0.0,0.0
48713,487.139,1.5625,0.0,0.0
48714,487.149,1.5625,0.0,0.0
48715,487.159,1.5625,0.0,0.0
48716,487.169,1.5625,0.0,0.0
48717,487.179,0.78125,0.0,0.0
48718,487.189,0.78125,0.0,0.0
48719,487.199,1.5625,0.0,0.0
48720,487.209,0.78125,0.0,0.0
