,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated,q0_raw,q1_raw,q2_raw,q3_raw
165,1.651,-0.285,0.045,-0.012,0.957,-0.285,0.045,-0.013,0.957
166,1.661,-0.292,0.044,-0.012,0.955,-0.293,0.044,-0.012,0.954
167,1.671,-0.293,0.043,-0.012,0.954,-0.293,0.044,-0.012,0.954
168,1.681,-0.287,0.043,-0.012,0.956,-0.287,0.043,-0.012,0.956
169,1.691,-0.294,0.043,-0.012,0.954,-0.295,0.044,-0.012,0.954
170,1.701,-0.295,0.043,-0.012,0.954,-0.295,0.044,-0.012,0.954
171,1.711,-0.294,0.044,-0.012,0.954,-0.294,0.045,-0.012,0.954
172,1.721,-0.294,0.044,-0.012,0.954,-0.294,0.045,-0.012,0.954
173,1.731,-0.296,0.044,-0.012,0.954,-0.296,0.044,-0.012,0.953
174,1.741,-0.296,0.043,-0.012,0.953,-0.296,0.044,-0.012,0.953
175,1.751,-0.297,0.043,-0.012,0.953,-0.297,0.044,-0.012,0.953
176,1.761,-0.296,0.043,-0.012,0.953,-0.296,0.044,-0.012,0.954
177,1.771,-0.295,0.043,-0.012,0.954,-0.295,0.044,-0.012,0.954
178,1.781,-0.286,0.043,-0.012,0.956,-0.285,0.044,-0.012,0.957
179,1.791,-0.285,0.044,-0.012,0.957,-0.285,0.044,-0.012,0.957
180,1.801,-0.286,0.044,-0.012,0.956,-0.286,0.044,-0.012,0.956
181,1.811,-0.285,0.043,-0.012,0.957,-0.285,0.044,-0.012,0.957
182,1.821,-0.288,0.043,-0.012,0.956,-0.289,0.044,-0.012,0.956
183,1.831,-0.295,0.043,-0.012,0.954,-0.296,0.044,-0.012,0.953
184,1.841,-0.297,0.044,-0.012,0.953,-0.297,0.045,-0.013,0.953
185,1.851,-0.295,0.044,-0.012,0.954,-0.295,0.045,-0.012,0.954
186,1.861,-0.298,0.044,-0.012,0.953,-0.298,0.044,-0.012,0.953
187,1.871,-0.298,0.044,-0.012,0.953,-0.298,0.044,-0.013,0.953
188,1.881,-0.288,0.043,-0.012,0.956,-0.287,0.044,-0.012,0.956
189,1.891,-0.287,0.043,-0.012,0.956,-0.287,0.044,-0.012,0.956
190,1.901,-0.295,0.043,-0.012,0.954,-0.296,0.044,-0.012,0.953
191,1.911,-0.297,0.044,-0.012,0.953,-0.297,0.044,-0.012,0.953
192,1.921,-0.291,0.044,-0.012,0.955,-0.291,0.045,-0.013,0.955
193,1.931,-0.29,0.044,-0.012,0.955,-0.29,0.044,-0.013,0.955
194,1.941,-0.287,0.044,-0.012,0.956,-0.287,0.045,-0.013,0.956
195,1.951,-0.288,0.044,-0.012,0.956,-0.288,0.044,-0.012,0.956
196,1.961,-0.286,0.044,-0.012,0.957,-0.286,0.044,-0.012,0.957
197,1.971,-0.287,0.044,-0.012,0.956,-0.287,0.044,-0.012,0.956
198,1.981,-0.297,0.044,-0.012,0.953,-0.298,0.044,-0.012,0.953
199,1.991,-0.298,0.043,-0.012,0.953,-0.298,0.044,-0.012,0.953
200,2.001,-0.297,0.043,-0.012,0.953,-0.297,0.044,-0.012,0.953
201,2.011,-0.295,0.043,-0.012,0.954,-0.295,0.044,-0.012,0.954
202,2.021,-0.296,0.043,-0.012,0.953,-0.297,0.044,-0.012,0.953
203,2.031,-0.297,0.043,-0.012,0.953,-0.297,0.043,-0.012,0.953
204,2.041,-0.299,0.044,-0.012,0.952,-0.3,0.044,-0.013,0.952
205,2.051,-0.299,0.044,-0.012,0.953,-0.298,0.044,-0.012,0.953
206,2.061,-0.29,0.044,-0.012,0.955,-0.289,0.044,-0.013,0.956
207,2.071,-0.306,0.044,-0.012,0.951,-0.307,0.044,-0.012,0.95
208,2.081,-0.288,0.044,-0.012,0.956,-0.287,0.044,-0.012,0.956
209,2.091,-0.288,0.044,-0.012,0.956,-0.288,0.044,-0.012,0.956
210,2.101,-0.295,0.044,-0.012,0.954,-0.296,0.044,-0.012,0.953
211,2.111,-0.298,0.044,-0.012,0.953,-0.298,0.044,-0.012,0.953
212,2.121,-0.298,0.043,-0.012,0.953,-0.298,0.044,-0.012,0.953
213,2.131,-0.296,0.044,-0.012,0.953,-0.296,0.044,-0.012,0.953
214,2.141,-0.296,0.044,-0.012,0.953,-0.296,0.044,-0.012,0.953
215,2.151,-0.298,0.043,-0.012,0.953,-0.299,0.044,-0.012,0.953
216,2.161,-0.289,0.044,-0.012,0.956,-0.288,0.044,-0.012,0.956
217,2.171,-0.29,0.044,-0.012,0.955,-0.29,0.044,-0.013,0.955
218,2.181,-0.298,0.044,-0.012,0.953,-0.298,0.044,-0.012,0.953
219,2.191,-0.297,0.044,-0.012,0.953,-0.297,0.044,-0.012,0.953
220,2.201,-0.288,0.044,-0.012,0.956,-0.287,0.044,-0.012,0.956
221,2.211,-0.288,0.044,-0.012,0.956,-0.288,0.044,-0.012,0.956
222,2.221,-0.298,0.043,-0.012,0.953,-0.299,0.044,-0.012,0.952
223,2.231,-0.289,0.044,-0.012,0.956,-0.289,0.044,-0.012,0.956
224,2.241,-0.299,0.044,-0.012,0.953,-0.3,0.044,-0.013,0.952
225,2.251,-0.289,0.044,-0.012,0.956,-0.288,0.044,-0.012,0.956
226,2.261,-0.288,0.043,-0.012,0.956,-0.288,0.044,-0.012,0.956
227,2.271,-0.289,0.043,-0.012,0.956,-0.289,0.044,-0.012,0.956
228,2.281,-0.298,0.043,-0.012,0.953,-0.299,0.044,-0.012,0.953
229,2.291,-0.299,0.044,-0.012,0.952,-0.3,0.044,-0.013,0.952
230,2.301,-0.299,0.044,-0.012,0.952,-0.299,0.044,-0.013,0.952
231,2.311,-0.298,0.044,-0.012,0.953,-0.298,0.044,-0.012,0.953
232,2.321,-0.297,0.043,-0.012,0.953,-0.297,0.044,-0.012,0.953
233,2.331,-0.306,0.043,-0.012,0.95,-0.307,0.044,-0.012,0.95
234,2.341,-0.299,0.043,-0.012,0.953,-0.298,0.044,-0.012,0.953
235,2.351,-0.301,0.043,-0.012,0.952,-0.301,0.044,-0.012,0.952
236,2.361,-0.31,0.043,-0.012,0.949,-0.311,0.044,-0.013,0.949
237,2.371,-0.302,0.043,-0.012,0.952,-0.301,0.044,-0.012,0.952
238,2.381,-0.299,0.044,-0.012,0.952,-0.299,0.045,-0.013,0.953
239,2.391,-0.282,0.044,-0.012,0.958,-0.28,0.044,-0.013,0.958
240,2.401,-0.291,0.044,-0.012,0.955,-0.292,0.044,-0.013,0.955
241,2.411,-0.29,0.044,-0.012,0.955,-0.29,0.044,-0.013,0.955
242,2.421,-0.294,0.044,-0.012,0.954,-0.295,0.044,-0.013,0.954
243,2.431,-0.29,0.044,-0.012,0.955,-0.29,0.044,-0.013,0.955
244,2.441,-0.289,0.044,-0.012,0.956,-0.288,0.045,-0.013,0.956
245,2.451,-0.289,0.044,-0.012,0.956,-0.289,0.044,-0.012,0.956
246,2.461,-0.298,0.044,-0.012,0.953,-0.299,0.044,-0.013,0.953
247,2.471,-0.308,0.044,-0.012,0.95,-0.309,0.044,-0.013,0.949
248,2.481,-0.297,0.044,-0.012,0.953,-0.296,0.044,-0.012,0.953
249,2.491,-0.297,0.044,-0.012,0.953,-0.297,0.044,-0.012,0.953
250,2.501,-0.296,0.044,-0.012,0.953,-0.296,0.044,-0.012,0.953
251,2.511,-0.298,0.044,-0.012,0.953,-0.298,0.044,-0.012,0.953
252,2.521,-0.29,0.043,-0.012,0.955,-0.289,0.043,-0.012,0.955
253,2.531,-0.3,0.043,-0.012,0.952,-0.3,0.044,-0.012,0.952
