,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
343,3516702,2215,-14,-7316,-6447
344,3516712,2328,-186,-7341,-6375
345,3516722,2440,-361,-7362,-6301
346,3516732,2540,-529,-7379,-6229
347,3516742,2627,-684,-7392,-6163
348,3516752,2698,-823,-7403,-6102
349,3516762,2748,-939,-7414,-6048
350,3516772,2796,-1055,-7423,-5996
351,3516782,2835,-1163,-7431,-5948
352,3516792,2870,-1268,-7437,-5902
353,3516802,2900,-1370,-7442,-5858
354,3516812,2923,-1465,-7446,-5819
355,3516822,2941,-1553,-7449,-5782
356,3516832,2959,-1642,-7451,-5746
357,3516842,2971,-1725,-7452,-5714
358,3516852,2980,-1804,-7453,-5683
359,3516862,2992,-1888,-7451,-5653
360,3516872,3003,-1974,-7446,-5623
361,3516882,3010,-2054,-7442,-5597
362,3516892,3014,-2130,-7436,-5573
363,3516902,3008,-2192,-7434,-5555
364,3516912,3002,-2253,-7431,-5538
365,3516922,2995,-2314,-7428,-5522
366,3516932,2988,-2374,-7422,-5507
367,3516942,2980,-2434,-7416,-5494
368,3516952,2972,-2493,-7408,-5482
369,3516962,2963,-2550,-7400,-5472
370,3516972,2954,-2606,-7392,-5462
371,3516982,2945,-2662,-7382,-5452
372,3516992,2937,-2718,-7372,-5443
373,3517002,2934,-2780,-7358,-5431
374,3517012,2931,-2841,-7343,-5422
375,3517022,2926,-2900,-7328,-5414
376,3517032,2921,-2957,-7312,-5407
377,3517042,2915,-3013,-7296,-5402
378,3517052,2908,-3067,-7280,-5397
379,3517062,2901,-3119,-7263,-5393
380,3517072,2895,-3173,-7245,-5389
381,3517082,2889,-3225,-7226,-5387
382,3517092,2882,-3275,-7207,-5386
383,3517102,2880,-3330,-7185,-5383
384,3517112,2878,-3386,-7161,-5380
385,3517122,2876,-3438,-7138,-5379
386,3517132,2873,-3489,-7115,-5378
387,3517142,2869,-3538,-7093,-5379
388,3517152,2865,-3586,-7069,-5380
389,3517162,2862,-3634,-7044,-5382
390,3517172,2859,-3681,-7019,-5385
391,3517182,2852,-3721,-6996,-5391
392,3517192,2845,-3760,-6972,-5398
393,3517202,2838,-3799,-6949,-5405
394,3517212,2833,-3838,-6924,-5411
395,3517222,2830,-3878,-6899,-5417
396,3517232,2826,-3916,-6873,-5425
397,3517242,2830,-3963,-6840,-5430
398,3517252,2833,-4007,-6808,-5436
399,3517262,2836,-4048,-6777,-5443
400,3517272,2838,-4088,-6746,-5450
401,3517282,2841,-4127,-6715,-5458
402,3517292,2844,-4165,-6683,-5467
