,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
551,347518,-8661,-1827,-455,-4628
552,347528,-8618,-1886,-528,-4677
553,347538,-8573,-1947,-600,-4725
554,347548,-8527,-2008,-671,-4773
555,347558,-8480,-2070,-741,-4821
556,347568,-8430,-2133,-810,-4869
557,347578,-8379,-2196,-876,-4918
558,347588,-8326,-2259,-942,-4967
559,347598,-8272,-2323,-1008,-5015
560,347608,-8215,-2388,-1073,-5063
561,347618,-8157,-2453,-1137,-5112
562,347628,-8097,-2519,-1202,-5160
563,347638,-8036,-2585,-1265,-5209
564,347648,-7972,-2652,-1327,-5257
565,347658,-7906,-2719,-1388,-5306
566,347668,-7840,-2786,-1447,-5355
567,347678,-7771,-2852,-1503,-5403
568,347688,-7702,-2918,-1558,-5452
569,347698,-7631,-2983,-1610,-5500
570,347708,-7560,-3048,-1661,-5549
571,347718,-7487,-3112,-1709,-5596
572,347728,-7414,-3176,-1755,-5643
573,347738,-7341,-3239,-1800,-5689
574,347748,-7267,-3301,-1842,-5735
575,347758,-7193,-3363,-1883,-5779
576,347768,-7119,-3424,-1922,-5822
577,347778,-7044,-3484,-1959,-5864
578,347788,-6970,-3544,-1994,-5905
579,347798,-6895,-3604,-2029,-5944
580,347808,-6821,-3665,-2062,-5982
581,347818,-6746,-3725,-2093,-6018
582,347828,-6671,-3786,-2124,-6053
583,347838,-6596,-3847,-2153,-6086
584,347848,-6520,-3909,-2181,-6118
585,347858,-6445,-3972,-2208,-6148
586,347868,-6369,-4035,-2235,-6176
587,347878,-6294,-4098,-2260,-6202
588,347888,-6218,-4162,-2283,-6227
589,347898,-6143,-4226,-2305,-6250
590,347908,-6068,-4291,-2326,-6272
591,347918,-5993,-4356,-2345,-6292
592,347928,-5919,-4421,-2363,-6310
593,347938,-5845,-4487,-2379,-6326
594,347948,-5772,-4551,-2394,-6342
595,347958,-5700,-4616,-2408,-6355
596,347968,-5629,-4680,-2419,-6367
597,347978,-5560,-4744,-2430,-6377
598,347988,-5491,-4808,-2438,-6385
599,347998,-5424,-4871,-2446,-6391
600,348008,-5359,-4935,-2452,-6396
601,348018,-5294,-4997,-2456,-6399
602,348028,-5232,-5059,-2460,-6400
603,348038,-5172,-5120,-2462,-6400
604,348048,-5113,-5180,-2464,-6398
605,348058,-5056,-5238,-2465,-6396
606,348068,-5043,-5329,-2404,-6354
607,348078,-5151,-5503,-2174,-6202
608,348088,-5322,-5703,-1859,-5978
609,348098,-5572,-5937,-1406,-5641
610,348108,-5812,-6139,-946,-5269
611,348118,-5986,-6280,-574,-4937
612,348128,-6122,-6388,-269,-4651
613,348138,-6238,-6472,18,-4380
614,348148,-6331,-6532,267,-4143
615,348158,-6388,-6573,437,-3974
616,348168,-6439,-6603,601,-3817
617,348178,-6472,-6625,726,-3697
618,348188,-6494,-6642,817,-3609
619,348198,-6506,-6656,882,-3546
620,348208,-6508,-6670,918,-3507
