,ts,acc_x,acc_y,acc_z
787,7.499,-1,0,0
788,7.509,-1,-1,0
789,7.519,-1,-1,0
790,7.529,-1,-1,0
791,7.539,-1,-1,0
792,7.549,-1,-1,0
793,7.559,-1,-1,0
794,7.569,-1,-1,0
795,7.579,-1,-1,0
796,7.589,-1,-1,0
797,7.599,-1,-1,0
798,7.609,-1,-1,0
799,7.619,-1,-1,0
800,7.629,-1,-1,0
801,7.639,-1,-1,0
802,7.649,-1,-1,0
803,7.659,-1,-1,0
804,7.669,-1,-1,0
805,7.679,-1,-1,0
806,7.689,-1,-1,0
807,7.699,-1,-1,0
808,7.709,-1,-1,0
809,7.719,-1,-1,0
810,7.729,-1,-1,0
811,7.739,-1,-1,0
812,7.749,-1,-1,0
813,7.759,-1,-1,0
814,7.769,-1,-1,0
815,7.779,-1,-1,0
816,7.789,-1,-1,0
817,7.799,-1,-1,0
818,7.809,-1,-1,0
819,7.819,-1,-1,0
820,7.829,-1,-1,0
821,7.839,-1,-1,0
822,7.849,-1,-1,0
823,7.859,-1,-1,0
824,7.869,-1,-1,0
825,7.879,-1,-1,0
826,7.889,-1,-1,0
827,7.899,-1,-1,0
828,7.909,-1,-1,0
829,7.919,-1,-1,0
830,7.929,-1,-1,0
831,7.939,-1,-1,0
832,7.949,-1,-1,0
833,7.959,-1,-1,0
834,7.969,-1,-1,0
835,7.979,-1,0,0
836,7.989,-1,-1,0
837,7.999,-1,-1,0
838,8.009,-1,-1,0
839,8.019,-1,-1,0
840,8.029,-1,-1,0
841,8.039,-1,-1,0
842,8.049,-1,-1,0
843,8.059,-1,-1,0
844,8.069,-1,-1,0
845,8.079,-1,-1,0
846,8.089,-1,-1,0
847,8.099,-1,0,0
848,8.109,-1,-1,0
849,8.119,-1,-1,0
850,8.129,-1,-1,0
851,8.139,-1,-1,0
852,8.149,-1,-1,0
853,8.159,-1,-1,0
854,8.169,-1,-1,0
855,8.179,-1,-1,0
856,8.189,-1,-1,0
857,8.199,-1,0,0
858,8.209,-1,-1,0
859,8.219,-1,0,0
860,8.229,-1,-1,0
861,8.239,-1,-1,0
862,8.249,-1,-1,0
863,8.259,-1,-1,0
864,8.269,-1,-1,0
865,8.279,-1,-1,0
866,8.289,-1,-1,0
867,8.299,-1,-1,0
868,8.309,-1,-1,0
869,8.319,-1,-1,0
870,8.329,-1,-1,0
871,8.339,-1,-1,0
872,8.349,-1,-1,0
873,8.359,-1,-1,0
874,8.369,-1,-1,0
875,8.379,-1,-1,0
876,8.389,-1,-1,0
877,8.399,-1,-1,0
878,8.409,-1,-1,0
879,8.419,-1,-1,0
880,8.429,-1,-1,0
881,8.439,-1,-1,0
882,8.449,-1,-1,0
883,8.459,-1,-1,0
884,8.469,-1,-1,0
885,8.479,-1,-1,0
886,8.489,-1,-1,0
887,8.499,-1,-1,0
888,8.509,-1,-1,0
889,8.519,-1,-1,0
890,8.529,-1,-1,0
891,8.539,-1,-1,0
892,8.549,-1,-1,0
893,8.559,-1,-1,0
894,8.569,-1,-1,0
895,8.579,-1,-1,0
896,8.589,-1,-1,0
897,8.599,-1,-1,0
898,8.609,-1,-1,0
899,8.619,-1,-1,0
900,8.629,-1,-1,0
901,8.639,-1,-1,0
902,8.649,-1,-1,0
903,8.659,-1,-1,0
904,8.669,-1,-1,0
905,8.679,-1,-1,0
906,8.689,-1,-1,0
907,8.699,-1,-1,0
908,8.709,-1,-1,0
909,8.719,-1,-1,0
910,8.729,-1,-1,0
911,8.739,-1,-1,0
912,8.749,-1,-1,0
913,8.759,-1,-1,0
914,8.769,-1,-1,0
915,8.779,-1,-1,0
916,8.789,-1,-1,0
917,8.799,-1,-1,0
918,8.809,-1,-1,0
919,8.819,-1,-1,0
920,8.829,-1,-1,0
921,8.839,-1,-1,0
922,8.849,-1,-1,0
923,8.859,-1,-1,0
924,8.869,-1,-1,0
925,8.879,-1,-1,0
926,8.889,-1,-1,0
927,8.899,-1,-1,0
928,8.909,-1,-1,0
929,8.919,-1,-1,0
930,8.929,-1,-1,0
931,8.939,-1,-1,0
932,8.949,-1,-1,0
933,8.959,-1,0,0
934,8.969,-1,-1,0
935,8.979,0,-1,0
