,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
363,34806,2996,9364,1527,993
364,34816,3002,9363,1519,995
365,34826,3008,9363,1513,996
366,34836,3013,9362,1506,997
367,34846,3020,9361,1500,998
368,34856,3027,9359,1494,1000
369,34866,3034,9358,1488,1000
370,34876,3041,9356,1482,1001
371,34886,3048,9355,1476,1002
372,34896,3056,9353,1470,1003
373,34906,3063,9352,1463,1006
374,34916,3071,9350,1455,1009
375,34926,3078,9348,1448,1010
376,34936,3086,9347,1440,1011
377,34946,3094,9345,1433,1013
378,34956,3103,9343,1426,1015
379,34966,3111,9341,1418,1017
380,34976,3119,9339,1410,1020
381,34986,3127,9338,1403,1022
382,34996,3134,9336,1396,1023
383,35006,3141,9335,1388,1024
384,35016,3147,9334,1380,1026
385,35026,3153,9333,1372,1028
386,35036,3156,9333,1365,1029
387,35046,3159,9333,1360,1029
388,35056,3161,9333,1354,1029
389,35066,3162,9333,1351,1028
390,35076,3162,9333,1347,1028
391,35086,3163,9334,1344,1028
392,35096,3164,9334,1342,1027
393,35106,3165,9334,1340,1026
394,35116,3165,9334,1339,1025
395,35126,3166,9334,1337,1024
396,35136,3166,9334,1335,1024
397,35146,3166,9334,1334,1024
398,35156,3167,9334,1332,1025
399,35166,3167,9334,1331,1025
400,35176,3167,9335,1330,1023
401,35186,3168,9335,1329,1022
402,35196,3168,9335,1328,1020
403,35206,3167,9336,1327,1019
404,35216,3167,9336,1327,1017
405,35226,3167,9336,1326,1016
406,35236,3168,9336,1326,1014
407,35246,3168,9336,1325,1015
408,35256,3169,9336,1325,1017
409,35266,3170,9335,1324,1017
410,35276,3171,9335,1324,1016
411,35286,3171,9335,1323,1016
412,35296,3171,9335,1322,1017
413,35306,3171,9335,1321,1017
414,35316,3171,9336,1319,1018
415,35326,3169,9336,1319,1018
416,35336,3167,9337,1319,1017
417,35346,3163,9339,1320,1015
418,35356,3158,9340,1322,1013
419,35366,3153,9342,1324,1012
420,35376,3147,9343,1327,1011
