,ts,q0_estimated,q1_estimated,q2_estimated,q3_estimated
612,112104,8562,-1931,-3865,2830
613,112114,8596,-1893,-3806,2831
614,112124,8648,-1856,-3709,2826
615,112134,8716,-1823,-3574,2814
616,112144,8796,-1785,-3407,2796
617,112154,8882,-1737,-3218,2779
618,112164,8962,-1685,-3032,2762
619,112174,9030,-1629,-2866,2751
620,112184,9093,-1562,-2702,2750
621,112194,9151,-1494,-2534,2755
622,112204,9199,-1432,-2381,2766
623,112214,9229,-1377,-2272,2783
624,112224,9246,-1328,-2201,2807
625,112234,9259,-1289,-2136,2834
626,112244,9275,-1257,-2047,2862
627,112254,9287,-1234,-1965,2889
628,112264,9297,-1214,-1889,2916
629,112274,9309,-1189,-1799,2944
630,112284,9324,-1158,-1690,2974
631,112294,9340,-1129,-1565,3004
632,112304,9357,-1102,-1425,3032
633,112314,9373,-1080,-1267,3058
634,112324,9390,-1058,-1098,3082
635,112334,9403,-1025,-932,3106
636,112344,9413,-977,-773,3134
637,112354,9419,-918,-626,3166
638,112364,9421,-852,-493,3202
639,112374,9419,-790,-381,3240
640,112384,9413,-732,-303,3281
641,112394,9404,-674,-249,3322
642,112404,9394,-620,-197,3363
643,112414,9384,-569,-131,3404
644,112424,9373,-512,-44,3444
645,112434,9361,-447,81,3485
646,112444,9345,-376,252,3528
647,112454,9323,-294,437,3575
648,112464,9296,-198,604,3629
649,112474,9264,-85,741,3689
650,112484,9229,38,848,3754
651,112494,9189,170,932,3826
652,112504,9149,294,982,3903
653,112514,9108,408,1001,3983
654,112524,9068,518,989,4063
655,112534,9028,606,978,4143
656,112544,8984,679,991,4223
657,112554,8935,736,1037,4305
658,112564,8878,780,1135,4389
659,112574,8812,811,1284,4475
660,112584,8740,840,1451,4559
661,112594,8666,877,1611,4640
662,112604,8591,927,1753,4716
663,112614,8512,1004,1890,4791
664,112624,8419,1117,2033,4870
665,112634,8306,1278,2192,4955
666,112644,8171,1496,2347,5046
667,112654,8069,1677,2375,5140
668,112664,7989,1816,2349,5229
669,112674,7947,1954,2233,5293
670,112684,7916,2088,2100,5343
671,112694,7875,2202,2006,5394
