,ts,acc_x,acc_y,acc_z
694,6.609,-1,1,0
695,6.619,0,1,0
696,6.629,0,0,0
697,6.639,0,0,0
698,6.649,0,0,0
699,6.659,-1,0,0
700,6.669,0,0,0
701,6.679,0,0,0
702,6.689,0,0,0
703,6.699,-1,0,0
704,6.709,-1,1,0
705,6.719,-1,1,0
706,6.729,-1,1,0
707,6.739,0,0,0
708,6.749,0,0,0
709,6.759,-1,0,0
710,6.769,0,0,0
711,6.779,-1,0,0
712,6.789,0,0,0
713,6.799,0,0,0
714,6.809,-1,1,0
715,6.819,0,0,0
716,6.829,0,0,0
717,6.839,0,0,0
718,6.849,0,0,0
719,6.859,0,0,0
720,6.869,-1,0,0
721,6.879,-1,0,0
722,6.889,-1,0,0
723,6.899,0,0,0
724,6.909,0,0,0
725,6.919,-1,0,0
726,6.929,-1,0,0
727,6.939,-1,0,0
728,6.949,0,0,0
729,6.959,0,1,0
730,6.969,-1,0,0
731,6.979,-1,1,0
732,6.989,0,0,0
733,6.999,0,1,0
734,7.009,0,0,0
735,7.019,-1,1,0
736,7.029,-1,0,0
737,7.039,-1,1,0
738,7.049,-1,1,0
739,7.059,-1,0,0
740,7.069,0,0,0
741,7.079,-1,0,0
742,7.089,-1,0,0
743,7.099,-1,0,0
744,7.109,-1,0,0
745,7.119,-1,0,0
746,7.129,0,1,0
747,7.139,-1,1,0
748,7.149,0,1,0
749,7.159,0,0,0
750,7.169,-1,0,0
751,7.179,-1,0,0
752,7.189,-1,0,0
753,7.199,-1,0,0
754,7.209,-1,0,0
755,7.219,-1,1,0
756,7.229,-1,0,0
757,7.239,0,1,0
758,7.249,0,0,0
759,7.259,0,0,0
760,7.269,0,1,0
761,7.279,-1,1,0
762,7.289,0,0,0
763,7.299,-1,1,0
764,7.309,-1,1,0
765,7.319,-1,1,0
766,7.329,0,0,0
767,7.339,-1,0,0
768,7.349,0,1,0
769,7.359,-1,1,0
770,7.369,0,1,0
771,7.379,-1,1,0
772,7.389,-1,0,0
773,7.399,-1,0,0
774,7.409,-1,1,0
775,7.419,-1,1,0
776,7.429,-1,0,0
777,7.439,-1,1,0
778,7.449,-1,0,0
779,7.459,0,0,0
780,7.469,-1,1,0
781,7.479,0,1,0
782,7.489,-1,0,0
783,7.499,0,0,0
784,7.509,-1,1,0
785,7.519,-1,0,0
786,7.529,0,1,0
787,7.539,0,1,0
788,7.549,-1,1,0
789,7.559,-1,1,0
790,7.569,0,0,0
791,7.579,0,1,0
792,7.589,0,1,0
793,7.599,-1,1,0
794,7.609,-1,1,0
795,7.619,-1,1,0
796,7.629,0,1,0
797,7.639,0,0,0
798,7.649,-1,1,0
799,7.659,0,1,0
800,7.669,-1,1,0
801,7.679,-1,0,0
802,7.689,0,0,0
803,7.699,0,0,0
804,7.709,0,0,0
805,7.719,0,0,0
806,7.729,0,0,0
807,7.739,0,0,0
808,7.749,0,0,0
809,7.759,-1,1,0
810,7.769,-1,1,0
811,7.779,-1,1,0
812,7.789,-1,1,0
813,7.799,0,1,0
814,7.809,0,1,0
815,7.819,0,1,0
816,7.829,0,1,0
817,7.839,-1,1,0
818,7.849,0,1,0
819,7.859,0,1,0
820,7.869,0,0,0
821,7.879,-1,1,0
822,7.889,0,1,0
823,7.899,-1,1,0
824,7.909,-1,1,0
825,7.919,0,1,0
826,7.929,-1,1,0
827,7.939,0,1,0
828,7.949,0,0,0
829,7.959,0,0,0
830,7.969,0,1,0
831,7.979,0,1,0
832,7.989,-1,1,0
833,7.999,-1,1,0
834,8.009,-1,1,0
835,8.019,-1,1,0
836,8.029,-1,0,0
837,8.039,-1,0,0
838,8.049,0,1,0
839,8.059,0,1,0
840,8.069,0,0,0
841,8.079,-1,0,0
842,8.089,-1,1,0
843,8.099,-1,1,0
844,8.109,-1,0,0
845,8.119,0,1,0
846,8.129,-1,1,0
847,8.139,-1,1,0
848,8.149,0,1,0
849,8.159,0,1,0
850,8.169,0,1,0
851,8.179,-1,1,0
852,8.189,0,1,0
853,8.199,0,1,0
854,8.209,-1,1,0
855,8.219,-1,0,0
856,8.229,0,0,0
857,8.239,0,1,0
858,8.249,0,1,0
859,8.259,0,1,0
860,8.269,0,1,0
861,8.279,-1,0,0
862,8.289,0,1,0
863,8.299,0,1,0
864,8.309,0,1,0
865,8.319,0,1,0
866,8.329,0,1,0
867,8.339,0,1,0
868,8.349,0,1,0
869,8.359,0,0,0
870,8.369,0,1,0
871,8.379,0,1,0
872,8.389,0,0,0
873,8.399,0,1,0
874,8.409,-1,1,0
875,8.419,-1,1,0
876,8.429,0,1,0
877,8.439,0,1,0
878,8.449,0,0,0
879,8.459,0,1,0
880,8.469,-1,1,0
881,8.479,0,1,0
882,8.489,-1,1,0
883,8.499,0,1,0
884,8.509,0,1,0
885,8.519,-1,0,0
886,8.529,-1,1,0
887,8.539,-1,1,0
888,8.549,-1,1,0
889,8.559,0,1,0
890,8.569,-1,0,0
891,8.579,0,1,0
892,8.589,0,1,0
893,8.599,0,1,0
894,8.609,0,2,0
895,8.619,0,2,0
896,8.629,0,1,0
897,8.639,0,1,0
898,8.649,0,2,0
899,8.659,0,0,0
900,8.669,0,1,0
901,8.679,0,1,0
902,8.689,-1,1,0
903,8.699,0,2,0
904,8.709,0,1,0
905,8.719,0,1,0
906,8.729,0,1,0
907,8.739,-1,1,0
908,8.749,0,1,0
909,8.759,0,1,0
910,8.769,0,1,0
911,8.779,-1,1,0
912,8.789,0,1,0
913,8.799,0,1,0
914,8.809,0,1,0
915,8.819,0,1,0
916,8.829,0,1,0
917,8.839,0,1,0
918,8.849,0,0,0
919,8.859,0,1,0
920,8.869,-1,1,0
921,8.879,0,1,0
922,8.889,0,1,0
923,8.899,-1,0,0
924,8.909,0,2,0
925,8.919,0,1,0
926,8.929,-1,0,0
927,8.939,0,2,0
928,8.949,0,0,0
929,8.959,1,1,0
930,8.969,0,-1,0
931,8.979,0,1,0
932,8.989,0,1,0
933,8.999,0,0,0
934,9.009,0,0,0
935,9.019,0,1,0
936,9.029,0,0,0
937,9.039,0,-1,0
938,9.049,0,1,0
939,9.059,0,0,0
940,9.069,0,0,0
941,9.079,1,1,0
942,9.089,0,0,0
943,9.099,0,1,0
944,9.109,0,1,0
945,9.119,0,0,0
946,9.129,0,1,0
947,9.139,0,2,0
948,9.149,0,1,0
949,9.159,0,0,0
950,9.169,0,1,0
951,9.179,0,1,0
952,9.189,0,2,0
953,9.199,0,2,0
954,9.209,-1,1,0
955,9.219,-1,1,0
956,9.229,0,0,0
957,9.239,-1,1,0
958,9.249,-1,1,0
959,9.259,0,1,0
960,9.269,-1,1,0
961,9.279,-1,1,0
962,9.289,0,1,0
963,9.299,-1,1,0
964,9.309,-1,1,0
965,9.319,0,0,0
966,9.329,-1,1,0
967,9.339,0,1,0
968,9.349,0,1,0
969,9.359,0,2,0
970,9.369,-1,0,0
971,9.379,0,1,0
972,9.389,0,2,0
973,9.399,0,-1,0
974,9.409,-1,2,0
975,9.419,0,0,0
976,9.429,-1,1,0
977,9.439,0,0,0
978,9.449,-1,1,0
979,9.459,0,1,0
980,9.469,0,0,0
981,9.479,0,0,0
982,9.489,0,0,0
983,9.499,0,0,0
984,9.509,0,1,0
985,9.519,0,0,0
986,9.529,0,0,0
987,9.539,-1,1,0
988,9.549,-1,1,0
989,9.559,-1,1,0
990,9.569,0,1,0
991,9.579,-1,2,0
992,9.589,0,1,0
993,9.599,0,1,0
994,9.609,-1,1,0
995,9.619,0,1,0
996,9.629,0,1,0
997,9.639,0,1,0
998,9.649,-1,1,0
999,9.659,-1,1,0
1000,9.669,0,1,0
1001,9.679,-1,0,0
1002,9.689,0,2,0
1003,9.699,0,0,0
1004,9.709,-1,2,0
1005,9.719,0,1,0
1006,9.729,0,0,0
1007,9.739,0,1,0
1008,9.749,-1,2,0
1009,9.759,-1,-1,0
1010,9.769,-1,2,0
1011,9.779,-1,0,0
1012,9.789,-1,1,0
1013,9.799,-1,1,0
1014,9.809,-1,0,0
1015,9.819,-1,1,0
1016,9.829,-1,1,0
1017,9.839,-1,0,0
1018,9.849,0,1,0
1019,9.859,-1,1,0
1020,9.869,-1,-1,0
1021,9.879,-1,3,0
1022,9.889,-1,0,0
1023,9.899,0,1,0
1024,9.909,0,0,0
1025,9.919,-1,2,0
1026,9.929,-1,0,0
1027,9.939,0,1,0
1028,9.949,-1,2,0
1029,9.959,-1,0,0
1030,9.969,0,1,0
1031,9.979,0,1,0
